num__AGE,num__PTEDUCAT,num__CDGLOBAL,num__CDRSB,num__MMSCORE,cat__PTGENDER_Female,cat__PTGENDER_Male,cat__PTETHCAT_Hispanic or Latino,cat__PTETHCAT_Not Hispanic or Latino,cat__PTETHCAT_Unknown,cat__PTRACCAT_American Indian or Alaskan Native,cat__PTRACCAT_Asian,cat__PTRACCAT_Black or African American,cat__PTRACCAT_More than one race,cat__PTRACCAT_Native Hawaiian or Other Pacific Islander,cat__PTRACCAT_Unknown,cat__PTRACCAT_White,cat__APOE_ε2/ε3,cat__APOE_ε2/ε4,cat__APOE_ε3/ε3,cat__APOE_ε3/ε4,cat__APOE_ε4/ε4
-1.171122,0.0007729067,0.006769952,-0.42924687,-0.57369876,-0.09475847,0.010310588,0.0037265029,-0.0014652195,-0.0006358824,0.0,0.0028811358,-0.006463174,0.0,0.0,0.0,0.0559413,0.04264677,-0.004900266,-0.4728404,-0.13005932,-0.082495235
-0.97778857,-0.13025215,0.006527605,-0.56771547,-0.48525304,-0.005954269,-0.009906084,-0.003509947,-0.0020936234,-0.0006358824,0.0,0.003289525,-0.004787646,0.0,0.0,0.0,0.056301914,0.04421101,-0.0057383613,-0.4712233,-0.11396904,-0.097302556
-0.63403165,-0.23670052,0.006844368,-0.45752153,0.41340214,0.02155372,-0.012833249,0.0017725263,-0.001466735,-0.00049097877,0.0,0.0034011626,-0.005389459,0.0,0.0,0.0,0.07198668,0.04939298,0.0033575715,-0.48014694,-0.133659,-0.07886354
0.7183574,-0.05298366,0.00677683,0.5624555,0.26931247,0.01084835,-0.0035698628,0.0030852817,0.00022872421,-0.0006358824,0.0,0.0034495764,-0.0076482594,0.0,0.0,0.0,0.076762706,0.06547287,0.0019017858,0.13627832,0.12755007,-0.02611258
-0.09845633,-0.2269473,0.0066507095,-0.337109,0.7717806,-0.16345876,0.013561323,-0.007827141,0.0012262193,-0.0006358824,0.0,0.0033964815,-0.011830939,0.0,0.0,0.0,-1.7492348,0.044780485,0.0029971744,-0.3023653,-0.11541681,-0.06452046
0.5325188,-0.8074172,0.0063235145,-0.7452203,-0.6087296,0.015938105,-0.009514107,0.004327641,0.0012065277,-0.0006358824,0.0,0.0030983943,-0.0055888076,0.0,0.0,0.0,0.05633786,0.045559846,-0.00569163,-0.44332653,-0.08402122,-0.08832951
0.029412901,-0.015445186,0.00677683,-0.5156392,0.3524675,0.037879977,-0.013670127,0.0029142837,-0.00083833124,-0.00049097877,0.0,0.0034304098,-0.006073529,0.0,0.0,0.0,0.048033264,0.05013827,0.003330721,-0.48366043,-0.123638004,-0.061232418
-0.53086066,-0.63590664,0.00677683,0.49809277,0.33090633,-0.04725521,-0.013523559,0.001955844,-0.0035631089,-0.0006358824,0.0,0.0034064383,-0.007099038,0.0,0.0,0.0,0.072891064,0.06375328,0.0017704167,0.15058377,0.115252964,-0.027606191
-1.663968,-0.13725618,0.006534483,-0.32872164,0.34403792,0.030652432,0.036013678,-6.3156825e-05,0.0010133313,-0.0006358824,0.0,0.0033662932,-0.0037643423,0.0,0.0,0.0,0.08409904,0.050885957,0.002886951,0.20815255,-0.14217907,0.39331624
-0.80508554,-0.39857516,0.0066233124,-0.36970702,0.9281259,-0.031738024,0.018345693,0.003803724,0.0003943207,-0.0006358824,0.0,0.003133946,-0.009627373,0.0,0.0,0.0,0.08675605,0.052696783,0.002108361,0.18132585,0.0833844,-0.09384825
0.017755048,0.28420633,0.0063987547,-0.5277783,-0.32463756,-0.062755965,0.017729927,0.002237764,-0.0029340272,-0.0061399085,0.0,0.0028015848,-0.005222647,0.0,0.0,0.0,0.046850175,0.04897663,0.00016072084,0.30981225,0.22105724,-0.05556458
-0.42744827,0.09435351,0.007215565,-0.4223653,0.5524558,-0.0010762147,-0.013693261,0.0042736726,0.0019559325,-0.0006358824,0.0,0.0034725673,-0.0065333806,0.0,0.0,0.0,0.08687814,0.049499042,0.0023242726,-0.24986924,-0.09120322,-0.056611925
-1.5547785,-0.11857828,0.006534483,-0.35829085,0.09294085,-0.038311914,0.018779961,8.712034e-05,0.0010133313,-0.0006358824,0.0,0.0033241357,-0.0037643423,0.0,0.0,0.0,0.064206615,0.048617207,0.002886951,0.14530244,-0.10186716,0.2807492
-0.3900987,-0.12793463,0.0061708,-0.42578468,0.086572066,-0.023686394,-0.012464406,-0.24427415,-0.11980799,-0.006284812,0.0,0.0031288245,-0.004733098,0.0,0.0,0.0,0.04662311,-2.4524484,0.0010064691,0.142227,-0.08186623,-0.080324285
-0.39096767,-0.0301986,0.00677683,0.5425674,0.19594647,-0.042202245,-0.013523559,0.0030852817,0.0003916478,-0.0006358824,0.0,0.0031732589,-0.0059884903,0.0,0.0,0.0,0.060547676,0.06453916,0.0017704167,0.1510141,0.1274357,-0.027555892
0.37356228,-0.4878433,0.0069739595,-0.6019983,0.37548453,-0.03380269,-0.015668014,0.001955844,-0.003560436,-0.0006358824,0.0,0.003473548,-0.010756292,0.0,0.0,0.0,0.05461229,0.053284954,0.0024656819,0.15471336,0.05825043,-0.041732244
-1.7915757,-0.54335177,0.006527605,-0.8481447,-0.8979693,0.028520543,0.013635539,-0.007990061,-0.0020936234,-0.0006358824,0.0,0.0033180302,-0.029601047,0.0,0.0,0.0,0.031347323,0.03829887,-0.0056276587,-0.19855843,-0.07723114,-0.11019722
-0.34652957,-0.072776824,0.0063987547,0.7370653,-0.26604432,-0.003271138,0.00021731324,0.0026342291,3.7152262e-05,-0.006284812,0.0,0.003032374,-0.005652645,0.0,0.0,0.0,0.05998881,0.060590282,-0.005532403,0.23049295,0.17926954,-0.04186163
-0.1595366,-0.5352376,0.0067015896,-0.70422757,0.82212424,-0.06372013,-0.015299171,0.00346551,0.0003943207,-0.0006358824,0.0,0.00325317,-0.006897318,0.0,0.0,0.0,0.08740246,0.052528147,0.0012642145,0.14686072,0.058042318,-0.05731838
-1.0341091,0.0037704785,0.006527605,-0.57637197,-0.57796645,-0.010555381,-0.009906084,0.002044568,0.0011146504,-0.0006358824,0.0,0.003289525,-0.00476662,0.0,0.0,0.0,0.057633255,0.043102287,-0.005307291,-0.48501396,-0.1228095,-0.10514885
-0.5018892,-0.5922534,0.006527605,-0.35280684,-0.11053504,0.040327277,0.03209948,-0.0045446195,-0.0015871536,-0.0006358824,0.0,0.0032546557,-0.0042936276,0.0,0.0,0.0,0.057049025,0.047594223,-0.004433711,0.31672764,-0.09963672,0.51570034
0.95916516,-0.14939837,0.0066350424,0.31833088,-0.4476727,0.0677256,0.004665165,0.004478206,0.00031121806,-0.0006358824,0.0,0.003268665,-0.01116903,0.0,0.0,0.0,0.053279266,0.057836644,-0.0044725696,-0.41246864,-0.104208186,-0.050037812
0.015306603,-0.06395747,0.00689058,0.47233304,0.55959576,0.008029693,-0.0035698628,0.0029950002,-0.0037260323,-0.0006358824,0.0,0.0034495764,-0.010911343,0.0,0.0,0.0,0.07966162,0.06358486,0.0018591112,0.08156282,0.05596483,-0.025636602
-1.2442273,-0.43860656,0.006769952,-1.2608804,-0.70389766,-0.0062245927,-0.012863113,0.0034674448,0.0012065277,-0.0006358824,0.0,0.0030676047,-0.04931601,0.0,0.0,0.0,0.03172463,0.041089047,-0.005534692,-0.40970927,-0.09171913,-0.080432795
-1.0514272,-0.140039,0.0061032623,-0.66818076,0.20368373,-0.06943893,-0.016205389,-0.00020181754,-0.0014715017,-0.0006358824,0.0,0.0030220447,-0.04880209,0.0,0.0,0.0,0.042015985,-2.2304702,0.00094888196,0.1146993,-0.08309197,-0.06085703
-1.8764961,-0.10807188,0.0060888696,0.668759,-0.52993816,-0.01065657,-0.0027329852,-0.0007961291,0.0001964661,-0.0006358824,0.0,0.003032374,-0.0050786715,0.0,0.0,0.0,0.05651746,0.055610776,-0.002725328,0.24083191,0.25288004,-0.03568874
0.48402992,0.0064047957,0.0055687814,0.11172219,0.21636622,-0.2114837,-0.03676834,0.0015695165,-0.004923295,-0.0006358824,0.0,0.003173155,-0.010122078,0.0,0.0,0.0,0.055161852,-2.9019325,0.0020160386,0.13693519,-0.15448548,-0.04195224
-0.8570963,-0.40154454,0.0066233124,0.3862986,0.6541871,-0.038875274,-0.013131582,0.0030707512,0.00022872421,-0.0006358824,0.0,0.003187041,-0.010381915,0.0,0.0,0.0,0.07813649,0.06434853,0.0010263628,0.14153334,0.050946392,-0.06980824
-0.3860745,0.08458508,0.006769952,-1.2287761,-0.6363137,-0.06095336,-0.018203277,0.00051556283,0.00029101642,-0.0006358824,0.0,0.003471313,-0.050115798,0.0,0.0,0.0,0.03123133,0.046441305,-0.0021893268,0.2189094,0.17278117,-0.038667455
-0.5716705,-0.16606681,0.0063987547,-0.4887074,-0.5717784,-0.102026954,0.008817385,0.0025847452,-0.0020936234,-0.0006358824,0.0,0.0032546557,-0.004922162,0.0,0.0,0.0,0.058167465,0.044378713,-0.004375109,-0.5037337,-0.16414209,-0.097383365
-2.190196,-0.46613726,0.0060136295,-0.7937396,-0.47243944,-0.010823804,-0.011026951,-0.019283118,0.0011194563,-0.0004964937,0.0,0.0030269898,-0.0042124633,0.0,0.0,0.0,0.05446184,0.042404767,-0.09139233,0.21027425,-0.07641597,-0.100199066
-1.564074,-0.20768054,0.0060888696,-0.4531751,-1.5533876,-0.2545943,-0.031671125,0.00031560147,0.0011146504,-0.0006358824,0.0,0.003215916,-0.0043818415,0.0,0.0,0.0,0.056568637,0.040652882,-0.0047539086,-0.30317375,-0.15125151,-0.10702866
0.015424378,-0.14802307,0.006640057,0.026709892,0.30538604,0.08121175,0.013415804,0.002192132,-0.0013335422,-0.0006358824,0.0,0.0034495764,-0.00818986,0.0,0.0,0.0,0.06624152,0.062257413,0.0025162946,-0.28146592,-0.14529493,-0.054988205
-1.7701693,-0.4777993,-0.64199114,-0.92775464,-0.28002095,-0.06274719,-0.014024121,-0.013626509,0.0007695381,-0.0006358824,0.0,0.0028244506,0.1335309,0.0,0.0,0.0,-1.0741652,0.039148416,-0.0058057136,0.25546002,0.067085855,-0.1082299
-0.90434545,0.11323349,0.006769952,-1.0785347,-1.5030662,0.06621318,-0.0018031858,0.0014740024,0.0004768146,-0.0006358824,0.0,0.0032518764,-0.050173517,0.0,0.0,0.0,0.03158654,0.04061904,-0.0055001765,-0.13789903,-0.08110069,-0.06621578
-0.25940213,-0.3292282,0.006769952,-0.721452,-0.72149605,-0.035697877,-0.015299171,0.0032355585,0.00029101642,-0.0006358824,0.0,0.003404068,-0.0076813996,0.0,0.0,0.0,0.054442793,0.049215127,-0.0021893268,0.22146092,0.14670049,-0.03631246
-0.07414906,-0.0053862864,0.006769952,-0.4236133,-0.6267101,-0.12785332,0.010310588,0.0037265029,-0.0014652195,-0.0006358824,0.0,0.003284844,-0.007266002,0.0,0.0,0.0,0.0559413,0.04494209,-0.00486575,-0.47973946,-0.13005932,-0.07594166
-1.0034178,-0.2685609,0.0063328864,0.413879,0.63724774,-0.221295,-0.028895257,-0.03379242,0.0011316692,-0.0006358824,0.0,0.0033001641,-0.004294023,0.0,0.0,0.0,0.07723057,0.056833476,0.0022837543,-0.19374682,-0.1562687,-0.039679978
-2.5178533,-0.041336857,0.006527605,-0.63183224,-0.76402426,-0.027237453,0.018439984,-0.08225726,-0.11558223,-0.0006358824,0.0,0.003076127,-0.0043241284,0.0,0.0,0.0,0.05315292,0.043373685,-0.0016604913,0.20859697,0.17406878,-0.0615742
-0.28174815,-0.08102353,0.0068315077,0.763626,0.22988634,0.05689606,0.013415804,0.00086614536,-0.0047721053,-0.0004964937,0.0,0.0034495764,-0.0072412803,0.0,0.0,0.0,0.07325979,0.0641683,-0.37429702,0.14207457,-0.13112895,-0.030800393
-2.5155234,-0.08998961,0.006492775,-0.57323146,0.21073051,0.012531225,-0.014369226,-0.031063883,0.0018640552,-0.0006358824,0.0,-0.3311518,-0.004418395,0.0,0.0,0.0,-1.3509897,0.041104354,0.0019339592,-0.21030368,-0.08825107,-0.06901905
-0.7384342,-0.2799886,0.0059520965,0.39914665,-0.45564216,0.06989048,0.017594956,0.00034325576,-0.0021748245,-0.0006358824,0.0,0.003032374,-0.0056202724,0.0,0.0,0.0,0.049523957,0.055334333,-0.0054073962,-0.50018716,-0.19647962,-0.08782702
-0.07506292,-0.6250695,0.005182962,-1.3369122,-0.7302193,-0.08103072,-0.015813412,0.002111857,0.0012194577,-0.0006358824,0.0,0.00305158,-0.049423713,0.0,0.0,0.0,0.023165505,-2.0730183,-0.0037929658,0.124473356,-0.14581916,-0.05895124
-1.7799634,-0.24656159,0.006527605,-0.5852659,-0.68066114,-0.094401136,0.008367898,0.00031560147,0.0011146504,-0.0006358824,0.0,0.0032546557,-0.0043271626,0.0,0.0,0.0,0.056916624,0.04222443,-0.0049932324,-0.55617315,-0.14779681,-0.12135187
-0.08380854,0.21332939,0.006769952,-0.45114714,-0.33174554,0.036737207,-0.010742962,0.0029142837,-0.0014652195,-0.00049097877,0.0,0.00336093,-0.0063492083,0.0,0.0,0.0,0.044356063,0.04508347,-0.0037093358,-0.619349,-0.10836135,-0.07558318
-0.33341247,0.04673791,0.0068374895,-1.0619407,-0.8934081,-0.04781457,0.013983291,0.0010259637,0.0012739641,-0.0006358824,0.0,0.0033219007,-0.02963867,0.0,0.0,0.0,0.033165947,0.043575816,-0.0014285594,-0.5155903,-0.22143903,-0.088991106
-1.6968621,-0.38187504,0.0060888696,-0.49254563,-0.27709967,0.036511812,0.031885505,-0.005617672,-0.0015871536,-0.0006358824,0.0,0.0032546557,-0.004133593,0.0,0.0,0.0,0.057070546,0.046069738,-0.0045147543,0.29663798,-0.12793384,0.5118979
-1.2524892,-0.060588986,0.007215565,-0.54796326,0.5820303,-0.05825149,-0.015299171,0.00346551,0.0011240338,-0.0006358824,0.0,0.0031119972,-0.006530347,0.0,0.0,0.0,0.0880905,0.050612748,0.0021654482,0.12834021,0.066108756,-0.05658013
-1.1838824,-0.32556853,0.006331217,-0.51154166,-0.5313459,-0.0019985253,0.01421752,0.0039685313,0.0008614155,-0.0006358824,0.0,0.0028811358,-0.006439114,0.0,0.0,0.0,0.05907164,0.045965012,-0.0047362368,0.24772494,0.1240046,-0.07191375
-0.73358285,-0.044588838,0.0063987547,-0.4585695,-0.59391344,-0.10948202,0.008817385,0.0020475818,0.0011146504,-0.0006358824,0.0,0.0032546557,-0.0043271626,0.0,0.0,0.0,0.059498806,0.04387541,-0.004864611,-0.52629846,-0.18912819,-0.09951503
-0.17874388,-0.5132309,0.0058172415,-0.49999976,-0.6265682,0.025838267,0.018345693,0.0039685313,0.0010207294,-0.0006358824,0.0,0.0029791705,-0.006003258,0.0,0.0,0.0,0.05730887,0.047500085,-0.0023960185,0.25594652,0.1846185,-0.055002585
-2.283015,-0.12913144,0.0060888696,0.48706502,-1.2094195,0.11126773,0.028888829,-0.018360676,0.00038226432,-0.0006358824,0.0,0.0029936342,-0.005378866,0.0,0.0,0.0,0.055671297,0.048155706,-0.0057523777,-0.16605465,-0.15370668,-0.049773924
-2.3127224,0.09280588,0.006527605,-0.40666604,-1.2424179,0.0077066715,0.0010060556,-0.024901768,-0.0015871536,-0.00049097877,0.0,0.0032507852,-0.004931248,0.0,0.0,0.0,0.043551013,0.041258544,-0.0036608605,0.08176799,-0.03111386,0.32536706
-2.0228,0.024836741,0.006527605,-0.63183784,-1.3183942,-0.19756632,-0.021978892,-0.026510034,-0.0020936234,-0.00049097877,0.0,0.003283161,-0.02325994,0.0,0.0,0.0,0.032181237,0.03710117,-0.0036902018,-0.31332028,-0.06828259,-0.1304862
0.1111495,-0.049714558,0.0063987547,0.57880545,-1.1240542,0.12810594,0.03040167,0.0035926686,0.0004741417,-0.006284812,0.0,0.0029936342,-0.00595284,0.0,0.0,0.0,0.05795352,0.055059955,-0.005373578,-0.19784032,-0.1620805,-0.04552654
-0.10196289,-0.0027582678,0.006844368,0.4142404,0.47378308,-0.07516304,-0.0026218398,0.0035971524,0.0003916478,-0.006284812,0.0,0.0028470932,-0.004864963,0.0,0.0,0.0,0.087610535,0.064168096,0.002544584,0.14808244,0.17330672,-0.04091049
-0.39500108,-0.22342297,0.0060888696,-0.5529621,-1.344385,-0.24016345,-0.03051158,-0.13033721,-0.058000226,-0.0006358824,0.0,0.0030373873,-0.004402867,0.0,0.0,0.0,0.053956393,0.040656716,-0.0045317463,-0.29640785,-0.13423221,-0.102853544
-0.20362477,-0.17814924,0.006331217,-0.56981516,-0.6036735,-0.01860167,0.019009156,0.0034980215,-0.0036637404,-0.0006358824,0.0,0.003284844,-0.0072629675,0.0,0.0,0.0,0.055692874,0.048673894,-0.0012320473,0.2361741,0.19998279,-0.036167942
-0.16578346,-0.13241884,0.007215565,-0.95399374,0.2120952,-0.07688708,-0.029834155,0.00019533047,-0.00081864814,-0.0006358824,0.0,0.0034976548,-0.033599425,0.0,0.0,0.0,0.034870993,0.051804177,0.0025302405,0.16277337,-0.07288825,0.2588821
-1.3525121,-0.14287473,0.0060888696,0.58481157,-0.93137366,0.04771571,0.0066428473,0.00016231043,0.0005415782,-0.0006358824,0.0,0.003032374,-0.0050817057,0.0,0.0,0.0,0.05507291,0.05210868,-0.0025665034,-0.50593907,-0.3066513,-0.04455212
-0.3795121,0.16149585,0.006769952,-0.43287152,-0.4705576,-0.13361055,0.010310588,0.0029172977,-0.0021949327,-0.00049097877,0.0,0.003284844,-0.00818517,0.0,0.0,0.0,0.043886933,0.044408053,-0.003562719,-0.6746255,-0.1376904,-0.084377244
-0.08141906,-0.5440815,0.006331217,0.5316946,-0.41032693,0.033793416,0.00031541317,0.0029142837,-0.0021976056,-0.0006358824,0.0,0.0031037787,-0.0065208096,0.0,0.0,0.0,0.05326405,0.05702879,-0.0055873753,-0.44091085,-0.17725846,-0.046438262
-0.026833799,-0.42850164,0.006262854,-0.37444818,0.24152154,0.009605094,-0.01327815,0.0041939984,0.0019559325,-0.0006358824,0.0,0.0031678744,-0.0052405824,0.0,0.0,0.0,0.059760127,0.050589304,0.0013327177,-0.3120443,-0.08069673,-0.065975994
-0.64035565,0.02129487,0.006769952,-0.48460907,-1.448586,0.089123555,0.0007089412,0.0037234887,-0.0021949327,-0.0006358824,0.0,0.0031846315,-0.0077601383,0.0,0.0,0.0,0.053867295,0.043095928,-0.0055001765,-0.09140184,-0.07139716,-0.058231577
-1.1667027,0.061255515,0.007215565,-0.50229967,0.21387269,-0.061032478,-0.015691148,0.0030852817,0.0011240338,-0.0006358824,0.0,0.0030698397,-0.006530347,0.0,0.0,0.0,0.061387364,0.051340044,0.0022081223,0.16036059,0.08905983,-0.05169795
-2.1817238,-0.2917816,0.006527605,-0.5398766,-1.5289072,-0.2677779,-0.03096107,-0.018207386,0.0011146504,-0.0006358824,0.0,0.003215916,-0.0043818415,0.0,0.0,0.0,0.055036996,0.040008496,-0.0049932324,-0.22156106,-0.10303639,-0.0969304
-0.40716025,0.08822293,0.0071867346,-1.1227921,-0.4517701,-0.043267965,-0.015252977,-0.00019942806,-0.0024607552,-0.0006358824,0.0,0.003471313,-0.05330633,0.0,0.0,0.0,0.031450976,0.046068273,-0.0045066755,0.21923946,0.06681954,-0.093761496
0.5801107,-1.381433,0.006446742,-0.52929467,0.02156632,0.015234171,-0.010023102,-0.009426557,0.0007442387,-0.0004964937,0.0,0.0033749177,0.036948007,0.0,0.0,0.0,-1.5158827,0.046362188,-0.3400421,0.1445135,-0.044605803,-0.0775451
-0.27726534,-0.4819605,0.006769127,-0.6493377,0.5248641,-0.07489389,0.012496069,0.0037459596,0.0018640552,-0.006284812,0.0,0.0031037577,-0.004117055,0.0,0.0,0.0,0.08483475,0.050155178,0.0020676572,-0.39480883,-0.11625876,-0.09896517
-0.51397383,-0.077136986,0.006331217,-0.5086606,-1.7928715,-0.28355172,-0.007408453,0.0037265029,-0.0021949327,-0.0006358824,0.0,0.0030654075,-0.0073206807,0.0,0.0,0.0,0.054905277,0.042500045,-0.0046264264,-0.15821585,-0.11870399,-0.07187224
-1.493481,-0.19266102,0.006527605,-0.93401283,-0.63013154,-0.016947983,-0.0367876,-0.007961924,-0.0020936234,-0.0006358824,0.0,0.00335677,-0.027343975,0.0,0.0,0.0,0.038908258,0.039389174,-0.0056276587,-0.35899642,-0.053045463,-0.08992906
-0.9147973,0.39042568,0.00545459,-0.5598874,-0.10062851,-0.053988747,-0.0367876,-0.009345651,-0.0022400073,-0.00049097877,0.0,0.0031995724,-0.02943058,0.0,0.0,0.0,0.028518029,-2.020525,-0.0045302445,0.3017349,-0.119791605,-0.13578236
0.19569838,-0.0053214594,0.006844368,-0.43972805,0.091068044,-0.036104072,-0.014831135,0.0026342291,0.0011240338,-0.006284812,0.0,0.0034304098,-0.004989335,0.0,0.0,0.0,0.066841595,0.053740237,0.0022333455,0.14309007,0.109111086,-0.052642986
-2.471969,0.03607173,0.006527605,-0.8366324,-0.7715991,0.01739917,0.026758699,-0.021155862,0.000928852,-0.0006358824,0.0,0.0033219007,-0.020835321,0.0,0.0,0.0,0.03888184,0.041212723,-0.0018826539,0.20239219,0.17952581,-0.06569197
-0.7348973,0.041131295,0.006769952,-1.1135045,-1.4476248,0.0660356,-0.0018031858,0.00115377,-0.0021949327,-0.0006358824,0.0,0.0032518764,-0.050194543,0.0,0.0,0.0,0.0302552,0.04035876,-0.0055001765,-0.085639216,-0.06247593,-0.06573982
0.011731609,-0.6526859,0.0065891603,0.621501,-0.09530455,-0.15957765,-0.014483364,-0.038678076,-0.008925886,-0.00049097877,0.0,0.0033001641,-0.0044765174,0.0,0.0,0.0,0.06866527,0.056043345,0.0030113496,0.15464401,-0.102300145,0.16949095
-2.2190278,-0.15421903,0.0060888696,0.5933601,-1.451915,0.04119763,0.015196501,-0.019168839,3.7152262e-05,-0.0006358824,0.0,0.0029936342,-0.0053758323,0.0,0.0,0.0,0.05603413,0.048732948,-0.0059112017,0.03811384,0.10365227,-0.04667005
-1.0638398,-0.18212827,0.006331217,-0.6145255,-0.52227485,-0.048631083,-0.015668014,0.0027650492,-0.0029340272,-0.0006358824,0.0,0.0030003597,-0.0068995976,0.0,0.0,0.0,0.055160865,0.046546943,-0.0020813718,0.19087751,0.16679782,-0.033774387
0.28556612,-0.34606165,0.006195787,-0.3791717,0.58045685,-0.10480752,0.013561323,0.004197012,0.0012262193,-0.0006358824,0.0,0.003133946,-0.009630407,0.0,0.0,0.0,0.07572692,0.050102644,0.0022263303,-0.27228504,-0.09132923,-0.064193785
-0.5844236,0.06619982,0.0060888696,-0.7441023,-0.9897598,0.06010269,-0.014346092,-0.026362058,-0.0020568261,-0.00049097877,0.0,0.003289525,-0.0050911647,0.0,0.0,0.0,0.043024875,0.042308073,-0.00044913957,-0.47926405,-0.17783564,-0.047933307
0.28833,-0.478404,0.005884779,0.89703435,-0.28318158,0.0002617186,0.00060929026,0.002784506,0.00012902968,-0.006284812,0.0,0.0028412433,-0.005900859,0.0,0.0,0.0,0.059694786,0.060390253,-0.005975174,0.23495185,0.13001505,-0.04980613
-2.150474,-0.14830852,0.0060888696,0.59242046,-0.6972248,0.041279115,3.1425327e-05,-0.08481321,-0.08647756,-0.0006358824,0.0,0.0028538452,-0.0050817057,0.0,0.0,0.0,0.05305034,0.050622188,-0.005530215,-0.37547773,-0.14547287,-0.061434068
-1.4598196,-0.17748356,0.0060888696,0.4409016,-0.8494101,-0.05161708,0.010051276,-6.3156825e-05,0.00017764111,-0.0006358824,0.0,0.0029975045,-0.004427653,0.0,0.0,0.0,0.055918388,0.052752983,-0.0016929233,0.21719177,-0.24358891,0.1458074
-0.14569072,-0.025528938,0.006534483,0.4146877,0.9109477,-0.22837114,-0.028231794,-0.03371275,0.0011316692,-0.0006358824,0.0,0.0033001641,-0.004294023,0.0,0.0,0.0,0.0842409,0.056247205,0.0022410797,-0.19519697,-0.17512603,-0.036031354
-2.2559955,-0.16888128,0.006527605,-0.8110372,-1.5632709,-0.1165658,-0.017194524,-0.026710378,-0.002359446,-0.0006358824,0.0,0.003283161,-0.020911027,0.0,0.0,0.0,0.039963607,0.03824163,-0.0050685275,0.06023818,0.009417883,-0.09015262
-1.6595172,-0.035828847,0.0060888696,-0.43721727,-1.3945079,-0.23493451,-0.031007662,0.00016532419,0.0011146504,-0.0006358824,0.0,0.003215916,-0.0043818415,0.0,0.0,0.0,0.057109218,0.04061623,-0.0047539086,-0.30317375,-0.1630707,-0.10338004
-2.4298928,-0.50212115,0.0065158755,-0.73362845,0.075659834,-0.040297113,-0.015975136,-0.019168839,0.0010321564,-0.0006358824,0.0,0.0030964697,-0.003979505,0.0,0.0,0.0,0.062308103,0.0478913,0.00089560694,0.116901495,0.05226955,-0.07620526
-1.1012053,-0.09546655,0.0071867346,-0.26989755,-1.7047687,-0.29478553,-0.007194478,0.0025225389,-0.0021949327,-0.00049097877,0.0,0.0029123742,-0.011409361,0.0,0.0,0.0,0.041037817,0.042392623,-0.002410394,-0.3153838,-0.10736219,-0.117669165
-0.41235736,-0.3786618,0.005527287,-0.47586718,-0.5627018,-0.062466975,0.013775298,-0.008682722,0.0004897447,-0.0006358824,0.0,0.0031276466,0.0036411695,0.0,0.0,0.0,-1.0856688,-2.029177,-0.001972257,0.2297291,-0.18008183,-0.05401161
1.1659935,0.28598514,0.0071867346,-0.83682346,-0.23613057,-0.00046252843,-0.014925092,-0.00065433944,-0.0036637404,-0.00049097877,0.0,0.003593061,-0.056267858,0.0,0.0,0.0,0.022120655,0.046865363,0.000838539,0.26341763,0.11272231,-0.06694327
-0.21791653,0.08863403,0.007215565,-0.5001801,0.30048513,0.015601449,-0.013693261,0.004043721,0.0012262193,-0.0006358824,0.0,0.003473548,-0.0073362086,0.0,0.0,0.0,0.058829963,0.05085304,0.0024983163,-0.31645313,-0.09172065,-0.050329406
-0.3974319,0.30882445,0.006769952,-1.0795263,-0.67351377,0.015419909,-0.016205389,0.00034456514,-0.0021581352,-0.00049097877,0.0,0.003471313,-0.05310139,0.0,0.0,0.0,0.02242214,0.043126266,-0.00027718133,-0.6073932,-0.17869131,-0.073714286
-0.053599045,-0.06170229,0.006769952,-0.47887042,-0.28672034,-0.0015886347,-0.010742962,0.0023975023,-0.0014604137,-0.0004964937,0.0,0.003404068,-0.007295446,0.0,0.0,0.0,0.05437265,0.04753544,-0.12221211,0.23393747,-0.090877526,-0.06024453
-0.36840558,-0.57507,0.0065272613,-0.6723465,0.3383585,-0.089051336,0.012496069,-0.00895725,0.0018640552,-0.006284812,0.0,-0.3015841,-0.004117055,0.0,0.0,0.0,-1.4231299,0.044598144,0.0019145823,-0.40601766,-0.104207315,-0.10190862
-0.6004706,-0.60508394,0.0063987547,-0.60897833,-0.2636598,-0.041253444,-0.011880836,0.00081408664,-0.0035992286,-0.0006358824,0.0,0.003289525,-0.0049446467,0.0,0.0,0.0,0.057596095,0.04780131,-0.00516836,0.22227247,0.13038461,-0.07754131
0.038075667,-0.21742362,0.0058336155,0.23827843,0.15419623,0.038398363,0.0077107893,0.0028384107,0.00042745253,-0.0006358824,0.0,0.0030591995,-0.010561535,0.0,0.0,0.0,0.03729532,-2.9401166,0.0008423988,0.105404355,-0.0794118,-0.036384325
-0.07193736,-0.5834353,0.00677683,0.4713593,0.40395904,-0.1848267,-0.027448645,0.0029172977,-0.0017336407,-0.0006358824,0.0,0.003097173,-0.0074654417,0.0,0.0,0.0,0.055310592,0.061521463,0.0026950366,-0.3446239,-0.1926068,-0.045581765
0.50839156,0.007981554,0.006847839,-0.59591055,0.42138344,0.03509213,-0.013670127,-0.007980431,0.0012262193,-0.0006358824,0.0,0.0035157055,0.05180157,0.0,0.0,0.0,-1.6378018,0.045651108,0.0027223085,-0.22550817,-0.0635712,-0.049273375
